"biopsysite","WholeGenomeDoubling"," 1p"," 1q"," 2p"," 2q"," 3p"," 3q"," 4p"," 4q"," 5p"," 5q"," 6p"," 6q"," 7p"," 7q"," 8p"," 8q"," 9p"," 9q","10p","10q","11p","11q","12p","12q","13q","14q","15q","16p","16q","17p","17q","18p","18q","19p","19q","20p","20q","21q","22q"
"TCGA Lung","No",1.866845,1.780364,2.000876,2.002158,1,3.362283,1.803259,1.539227,4.322683,1.089445,2.001358,2.766202,2,1.955335,1.318353,3.798111,1.175153,2.001733,2,2.004243,2.158206,1.88737,3.971429,2.052295,2.432728,2.002716,2.020633,2.002263,2.004444,2.067299,1.920777,1,1.247191,1.617657,2.007188,2.635664,2.925524,1.861798,2.439038
"TCGA Lung","No",1.857578,1.85642,1.956744,2.396748,1.321463,4.107167,1.08,1.618275,3.28882,1.517941,1.998102,1.99878,2.050076,2.205441,2.132321,2.959891,1.290718,2.499758,1,1.030538,1.997422,1.999177,2.02727,1.99954,1.641463,1.054291,2.259736,1.942547,1.230982,1.99901,1.998456,2,1.772724,1.999124,1.997991,1.96212,1.998769,1.999349,1.998769
"TCGA Lung","No",2.397122,2.786679,2.06517,2.994183,2.989564,3.411087,2.041216,2.076544,5.2317,2.015495,2.968693,2.391147,2.638762,3.103313,1.765214,5.553281,2.126266,2.248658,3.934347,2.174455,2.675632,2.187424,2.039253,2.199472,2.136468,3.331206,2.926292,2.095407,2.024979,1.421171,2.475607,2,2.51809,2.245148,2.838101,2.97681,3.741477,2.58211,2.192475
"TCGA Lung","No",1.441259,2.014121,1.997287,1.998538,1.998949,1.997975,1.797477,1.998001,2.07742,1.997866,2.879654,1.495776,2.032829,2.047319,1.283282,2.899487,2.286411,1.967414,1.999212,1.998686,1.973992,1.99734,2.207847,1.985439,2.048768,1.997547,1.889854,1.994744,1.99828,1.634349,1.998396,1,1.031241,1.856717,2.259141,1.924758,1.997443,1.998198,1.916966
"TCGA Lung","No",2.825512,3.85894,4.437438,2.302528,2.240908,5.572142,2.024545,2.03457,6.921401,3.040327,3.015149,3.233359,3.915254,3.00225,2.934337,3.954543,2,2.013056,3,3.009468,3,2.356514,3.940256,3.544535,2.037569,3.012624,4.817639,2.10227,2.198345,3,3.689521,3,4.973604,3.076923,3.75935,5.757573,4.458219,2.070128,2.066337
"TCGA Lung","No",2.907106,4.212411,3.930642,3.278803,2.119254,4.136075,2.307638,2.074993,3.948951,2.03283,2.698859,4.048802,3.986156,3.975739,3.220358,5.246894,2.08715,3.001949,3.009161,2.770281,3.010371,3.00883,6.553327,3.419694,2.614272,3.010179,2.056344,2.674515,2.322697,3.779632,3.958469,3.231267,2.133589,2,2.951954,3.969749,3.95585,2.709933,2.177018
"TCGA Lung","No",1.029837,2.778166,1.989511,1.995527,1.030832,3.081417,1.203491,1.339258,1.993747,1.997743,1.543747,1.989061,2,1.994056,1.989995,1.367399,1.61093,1.986967,1.998124,1.996873,1.994337,1.996384,1.995712,1.995452,1.997703,1.198605,2.135711,1.782627,2.194543,1.804313,2.722454,1.995586,1.997579,1.994228,3.634537,1.994442,1.995944,1.528549,2.368238
"TCGA Lung","No",1.176939,1.969909,1.981881,1.780048,1.036832,2.68128,1.127319,1.032604,1.956117,1.026108,1.398227,1.984954,2.213199,2.014578,1.064302,1.426199,1.012057,1.778271,1.014468,1.030142,1.199599,1.969546,1.987963,1.995745,1.023621,1.151442,1.667274,1.374231,1.263055,1.336355,1.978579,2,1.972821,2.006056,1.962828,1.984397,1.226106,1.103708,1.851983
"TCGA Lung","No",3.34746,3.104929,4.876984,3.094066,2.183617,3.964395,3.51085,3.677733,4.396896,2.150632,4.125992,3.978058,4,3.154223,2.857256,5.804588,2.719281,2.816453,4.32585,2.521542,3.075793,3.976313,3.100729,3.045884,2.745245,4.917139,3.036322,3.946334,2.329128,2.783348,2.806382,4,3.992073,2.116039,4.412765,5.907722,4.919378,3.985957,4.568487
"TCGA Lung","No",3.747571,3.98035,4.235879,3.202146,3.006526,4.857439,3.983494,3.979658,5.915349,3.035329,3.048946,3.041954,3.993006,3.76175,3.241633,3.991909,3,3.018745,3.029367,3.024473,3.022164,3.047431,3.890706,3.979159,4.21364,3.039157,4.060851,3.081576,3.042716,3,3.744691,3,3.018947,3,3.017275,3.984717,3.966542,3.016781,3.955389
"TCGA Lung","No",2.000149,2.000105,2.000171,2.00014,2.000147,2.00017,2.000106,2.000261,2.000276,2.000139,2.000132,2.000118,2.00009,2.000105,2.000412,2.000156,2.000165,2.000056,2,2.010472,2.00015,2.000255,2.000227,2.000107,2.000108,2.000206,2.04784,2.000367,2.000096,2.000345,2.000269,2,2.000085,2.000204,2.000156,2.000196,2.000143,2.000076,2.05434
"TCGA Lung","No",1.997527,1.997079,1.976516,1.999594,1.020859,3.169248,1.698773,1.301653,2.850333,1.480742,1.482311,1.998357,3,1.849056,1.104297,3.898954,1.661556,1.998695,1.023467,1.974695,1.11205,1.997044,1.996495,1.997522,1.997497,1.99523,1.044699,1.998296,1.996655,1.592696,1.385672,2,1.093807,1.997641,1.998196,2.032494,3.072793,1.998248,2.425802
"TCGA Lung","No",2.313616,2.997341,3.793964,2.83378,2.043893,4.760216,2.279256,2.20987,5.874225,2.044553,3.682506,2.124668,4,3.949881,1.886407,3.74376,2.185174,2.031519,3.02469,2.853391,2.169343,3.951209,3.942148,3.595082,2.020155,3.132644,2.975747,2.636476,2.451161,2.215773,3.948522,2,2.966141,2.883661,3.144139,2.221303,3.48548,1.970365,4.998659
"TCGA Lung","No",5.041154,5.492881,4.958098,5.189083,4.01532,3.624799,4.065515,3.893876,6.545961,2.804763,3.939647,3.056954,4.275767,4.681073,2.234479,3.037523,2.907324,3.23991,4.606894,3.801358,4.58685,3.802229,3.215758,2.965167,4.533767,6.837543,3.136689,4.038301,4.066447,4.197893,4.963175,6,5.702444,4.021213,6.519253,5.417621,5.906798,3.774373,6.307536
"TCGA Lung","No",1.886137,2.006992,1.996562,2.060932,1.130234,2.356706,1.987211,1.724514,4.781675,1.873689,1.886678,1.251792,2,2.01704,1.775132,1.993731,1.105017,1.017875,2.921003,1.776254,1.957002,1.958077,1.995432,1.581427,1.06001,1.98579,2.165249,1.991119,1.776005,1,2.141704,2,1.215493,2,1.995298,1.062232,1.978397,1.048008,1.974076
"TCGA Lung","No",2.282656,2.678686,2.993186,2.993705,1.633882,3.860384,2,2.019243,6.355195,2.051363,2.878875,2.018298,2.238125,2.027055,3.941472,3.987089,2.028464,2.007267,2.992078,2.208848,2.67513,2.988547,2.981893,2.996799,1.885026,2.328487,2.961101,3.761545,2.988477,2.059402,3.018623,3.845074,2.033055,2.487813,3.140644,3.951227,3.928818,2.019518,2.217551
"TCGA Lung","No",2.245171,3.827945,4.012479,3.331746,2.356299,4.37139,2.360803,2.423289,6.189451,2.068574,3.100446,3.045121,3.644294,3.090168,2.401486,3.941963,3.208891,2.734469,2.900669,3.021391,3.492333,2.567877,3.127279,3.030843,2.929254,2.145188,2.096193,3,3.000486,3.001163,3.00136,3,2.371399,3,3.000393,3.000495,2.973334,2.057907,3.001807
"TCGA Lung","No",1.04704,1.902271,1.988349,1.989237,1.046526,2.518152,1.014582,1.322767,1.64019,1.021928,1.363883,2.146203,1.058614,2.580649,1.963883,2.087416,1.568566,1.988473,2.154684,2.009547,1.386004,1.990209,4.075588,1.980847,1.02976,1.287961,1.987101,1.962378,1.172337,1.075179,1.990818,1.968132,1.0588,2,1.240805,1.969902,1.956073,1.992261,1.956073
"TCGA Lung","No",1.999489,1.999811,1.999659,1.999685,1.999736,1.999564,1.999842,2.055836,1.957508,1.646259,1.999472,1.999717,3.914717,1.40547,1.509175,3.715298,1.999835,1.701959,1.999802,1.99967,1.999552,1.999809,1,1.49407,1.999677,1.443917,1.99934,1.99868,1.999712,1.173569,1.999329,2,1.999617,1.999695,2.116715,1.999707,1.999572,1.998643,1.782928
"TCGA Lung","No",1.406316,2.439818,2.593257,1.981277,1.119925,3.175277,1.190374,1.278301,1.995692,1.742806,1.986215,1.990769,3,1.989764,1.385462,1.98581,1.111371,1.089145,1.994831,1.483122,1.988296,1.886176,2.708378,1.997911,1.024282,1.548287,1.113318,1.177213,2.337935,1.068976,1.955013,2,1.199672,1.50665,1.696811,1.992342,1.977646,1.045327,2.062484
"TCGA Lung","No",2.159449,3.742132,3.951706,2.841988,2.019493,4.063079,2.115087,2.997527,3.364764,2.026381,2.097953,2.073777,3.044602,3.966648,2.136448,3.955967,2.109646,2.718177,2.021929,2.37646,2.01655,2.06341,2.078695,3.219741,2.035803,3.925144,2.468879,2.903018,2.047845,3.505717,2.870946,4,2.887376,3.870442,3.842103,3.958414,3.939306,2.125309,4.44286
"TCGA Lung","No",1.995643,1.995712,2,1.959731,1.01822,3.226966,1.076398,1.993658,3.954581,1.153832,1.560663,1.996784,1.996947,1.996434,1.084887,1.976861,1.051244,1.017445,2,1.998124,2,1.400959,1.994854,1.984441,1.025099,1.0911,2.223087,1.994997,1.990176,1.759117,1.993895,1.732923,1.761274,2,1.989406,2,1.990265,1.070277,1.975662
"TCGA Lung","No",2.306082,4.930974,3.72556,2.869555,2.018349,4.658531,3.976514,3.098269,4.818808,2.018625,2.013762,2.678162,2.02799,2.351258,1.440571,3.043893,1.831423,2.219599,3,2.734136,3.93353,2.423234,4.813631,2.991197,1.421457,2.055046,2.068808,2.137615,1.431527,2.107699,4.083969,2,2.604469,3,2.989747,3,3.233821,2.80367,2.976445
"TCGA Lung","No",2.013833,2.018151,3,2.666988,2.042875,3.546551,2.32287,2.087539,3.779802,2.017196,2.361921,2.586743,2.992742,3.646406,3.092078,3.508419,2.131026,2.886104,2.039294,2.037206,1.916448,2.013777,2.987764,2.991348,1.421296,2.133358,3.049354,2.015882,2.031186,2.98138,2.985483,5,2.069145,2.967058,4.23114,3,2.976851,2.049007,2.942128
"TCGA Lung","No",2.972589,2.964032,1.99857,1.995596,1.038534,2.385955,1.01734,1.030529,2.373669,1.080227,1.997784,1.997625,1.997746,1.99605,1.994089,1.997392,1.015292,1.027671,2,1.998615,1.563529,1.995193,2.339058,1.998657,1.026541,1.989657,2.142097,2.100029,1.995164,1.075392,1.986476,2,1.638726,1.176963,2.605913,2,1.992812,1.988601,1.982029
"TCGA Lung","No",5.528971,5.911704,5.298382,4.989651,4.088016,4.044722,3.064374,3.12863,4.983723,4.985314,4.980467,4.98256,5.644068,5.024132,4.027082,4.017922,5,4.709086,4.990234,4.987792,4.992629,4.98588,4.937944,3.05666,4.988041,3.10729,4.034223,4.934891,4.433779,4.052986,4.494153,4,4.019656,4,4.017922,6.911457,6.870775,4.052229,4.049406
"TCGA Lung","No",2.79753,4.64894,3.972547,3.987319,2.052483,3.982433,2.807234,3.010189,3.369238,2.617182,2.869505,3.977204,3.989182,3.987361,2.14941,3.729036,2.226953,2.816207,3,3.011304,2.29145,2.032812,3.927054,3.987105,3.712986,2.075651,3.94681,3.94681,3.988395,3.239606,3.989182,3.962454,3.969115,3.754507,3.981227,3.013397,3.019552,3.010335,3.288112
"TCGA Lung","No",2.005098,2.562245,2,1.892999,2.004683,2.996625,1.024214,1.896605,3.75439,2.001584,2.003512,2.003763,2.003572,2.753006,2.004683,2.004132,2.00439,2.004483,2.205268,2.002195,2,2.005078,2.977449,2.992027,1.037063,2.947381,1.936735,1.755853,2.007663,2.965683,2.973245,2,2.006797,3,2.953572,2,2.01139,3.846633,2.196333
"TCGA Lung","No",1.972802,2.996369,3.856935,3.158493,1.682111,3.027222,1.1339,2.575915,4.820624,2.019116,2.014125,2.259687,3.955762,3.977178,1.393222,3.671985,2.240468,2.741436,2,1.934323,3.01599,2.42271,3.925427,2.778636,2.025944,3.054805,3.903957,4.134652,4.921727,2.110542,2.98966,2,2.070806,2.911345,4.276175,4,3.937702,2.072642,3.844255
"TCGA Lung","No",2.016357,2.239862,2.148448,1.996139,1.026855,2.978086,1.104453,1.039716,1.995951,1.085842,1.423616,1.993059,1.766485,3.17493,1.071614,2.010081,1.184631,1.948314,1.095142,1.997976,1.996333,1.870152,1.994447,1.994111,1.032884,1.987044,2.124349,2.016981,1.992933,1.392535,1.027311,1.870921,1.071242,1.061974,2.859489,2,1.989495,2.000809,1.108873
"TCGA Lung","No",2.049774,3.717869,3.03538,2.064231,2.041816,4.725264,2.017634,2.268817,4.03181,2.019888,2.375448,3.085061,3.911245,2.997658,2.997371,3.91809,4.293905,2.968542,1.869086,2.009185,3,2.474024,3.968049,3.127729,2.026991,3.152807,2.073476,2.449223,2.972042,2.994857,2.991981,4,2.913631,4.269231,3.934219,4,3.939552,2.075576,2.984016
"TCGA Lung","No",1.996935,2.328808,1.988226,1.46043,1.240221,3.802981,1.036199,1.038238,2.143854,2.089511,1.426998,1.998303,2.625508,1.522871,1.997888,2.447254,1.207391,2.121642,1.995249,1.997031,1.867925,1.99771,1.997285,1.99904,2.650152,1.991554,1.075415,2.039718,1.213904,1.039347,1.163049,2,1.995402,2.408458,1.99441,1.104072,2.584322,1.991855,1.122294
"TCGA Lung","No",1.997236,1.949661,2,1.998487,1.317145,3.553344,2.277715,1.678271,2.518453,1.185393,1.998096,1.6199,2.5385,1.659973,1.992384,2.277594,1.036907,1.018846,2,1.31012,1.674934,2.285027,1.996736,1.562195,1.800294,2.135559,1.99048,1.996827,1.995846,1.038511,1.9017,2,1.413827,1.803298,1.99328,2,1.993825,1.967359,2.849427
"TCGA Lung","No",4.006963,5.481959,3.984684,3.981134,2.054038,3.934662,1.803025,2.05943,5.107318,2.228865,3.014391,3.063851,3.997686,3.348032,2.635014,4.005643,1.860163,2.051739,3.064391,4.526983,3,3.934823,4.036795,3.925006,2.651968,2.114473,3.347214,2.035773,3.031398,3.82015,2.917818,3,3.009284,2.203378,3.025396,3.947246,3.961504,2.110384,3.116285
"TCGA Lung","No",2.068873,3.808105,4.673765,3.058809,2.040668,6.293398,2.024401,2.058593,3.921251,2.059249,3.424001,3.979108,3.003729,3.004357,2.557782,3.922551,1.951252,2.025958,3.980501,3.025417,3.985284,3.981206,3.955431,4.049294,3.976124,2.115782,3.935003,3.006112,3.012002,4.463483,3.432886,2.071767,2.078712,2.465392,3.751184,3,3.369192,2.139433,3.029735
"TCGA Lung","No",1.757753,1.993406,1.9933,1.994498,1.035213,3.619688,1.047537,1.910833,2.949679,1.036032,1.996538,1.996291,1.996479,1.995887,1.995384,1.993891,1.194547,1.016857,1.019807,1.016506,1.056604,1.994995,1.994065,1.995804,1.30149,1.750511,1.98269,1.260468,1.02881,1.842472,1.985918,2,1.9933,2,1.95837,2,1.988772,1.976261,1.97193
"TCGA Lung","No",1.449912,2.581906,2.945094,2.601524,1,3.796021,1.117451,1.688196,1.99823,1.051513,2.332271,1.999241,2,1.998948,1.998112,1.999583,1.57935,1.999548,2,1.999115,1.111604,1.999488,1.999393,1.999571,1.468737,1.99882,1.987084,1.995869,1.998841,1.345055,1.99892,2,1.999657,1.999183,1.32228,2.739167,1.998852,1.570822,1.998852
"TCGA Lung","No",1.660501,2.3033,3.016446,1.628491,1.522877,2.930565,1.87059,1.993373,3.365197,1.432996,1.634316,1.417369,1.785977,1.903127,1.334643,1.471166,2.339057,1.406551,1.938237,1.998366,1.777657,1.579024,2,1.995247,1.017207,1.413509,2.29015,1.978217,1.95223,1,1.282819,2.058824,1.946554,2,2.452136,1.920117,1.987283,1.048181,1.519346
"TCGA Lung","No",2.466741,3.579655,3.975041,3.339053,2.087105,4.366838,2.033577,2.065025,5.149939,2.872455,2.991971,2.992831,3.115922,2.99364,1.727007,3.709389,2.666667,2.04465,2,2.03163,2.915438,2.080468,4.595412,2.086043,2.025696,2.113301,3.039972,3,2.99416,2.072992,2.056909,2.049377,2.054156,2.06457,4.569343,3.957015,3.79779,2.047966,3.937266
"TCGA Lung","No",1.4629553,2.661956,1.9828651,1.9759453,0.8633692,2.8409589,1.9940645,1.5620627,3.8209677,1.0192093,1.1141935,1.9996544,1.997485,2.0124561,1.3423656,2.1902593,1.8139785,1.2264928,1.9962903,1.9984543,1.126476,2.5591139,2.1671889,1.9985011,1.0260698,1.9979211,2.0061444,1.0236559,1.5710264,1.0740533,2.1782395,2,1.9952133,2,2.2265655,1.4224612,1.9879686,1.9872811,1.9799477
"TCGA Lung","No",1.046373,2.002977,2.53159,1.876657,1.015279,3.771217,1.993751,1.319985,2.890631,1.015509,2.078126,1.012278,1.994705,1.993813,1.186114,1.585787,1.028649,1.014629,1.992189,1.039065,1.396226,1.194282,1.991073,1.996844,1.021048,1.045838,1.973964,1.991321,1.988639,1.059789,1.978818,2,1.989922,2,1.727949,2,1.983112,1.97322,2.679065
"TCGA Lung","No",1.89994,2.567117,2,1.997301,1.038408,2.937478,1.997283,1.995217,2.905348,1.019493,1.997736,1.996362,1.997698,1.995966,1.076816,2.955458,1.018004,1.018387,2,1.998585,2.657815,1.461697,1.996119,1.998628,1.045477,1.989436,1.988681,1.024005,1.031425,2.79656,1.990792,2.026865,1.027877,1.34093,1.99201,1,1.934933,1.988358,1.981645
"TCGA Lung","No",1.999162,1.999175,2.031886,1.999541,1.021452,2.943047,1.999307,1.999024,4.747113,1.999218,1.999423,1.999381,1.999413,1.978826,1.150936,2.959426,1.536614,1.020539,1,1.010056,2,1.999165,1.99901,1.99965,1.998939,1.99769,1.997113,1.999038,1.99874,1.083944,1.997651,1,1.03114,2,2.380315,2,1.998127,1.99703,2.860183
"TCGA Lung","No",1.783264,3.072419,1.925114,1.888243,1.35615,1.946099,2.000713,2.000753,2.000743,2.00067,2.000297,2.000637,3.898909,3.387021,1.601584,2.001223,1.231395,2.000379,2,2.000186,2,1.59122,2,2.00018,2.000546,1.045237,2.000849,2.000495,1.382466,1.306673,2.001511,2,2.000575,2.040518,2.000524,2.00066,2.000963,2.000509,2.001445
"TCGA Lung","No",1.992887,1.993,2,1.994159,1.015689,2.083651,1.01412,1.019887,1.993875,1.997789,1.9951,1.99475,1.995017,1.994178,1.993466,1.994235,1.993875,1.993744,2,1.996937,2,1.992915,1.020171,1.007131,1.021612,1.047066,1.975499,1.019611,1.025672,1.987217,1.990034,1,1.018032,2,1.982705,2,1.984108,1.060513,1.095404
"TCGA Lung","No",3.004944,3.004866,3.001648,2.767679,3.041848,3.945623,2.023065,2.764314,4.769158,2.052027,3.112772,3.006842,2.993442,3.004552,2.128141,5.889866,2.048053,2.024538,2.028832,3.009579,2.685029,2.25389,3.017516,3.369017,3.306866,3.934143,3.825945,3.97648,3.96921,3.876229,2.584064,3,2.307627,3.715887,4.009016,5,4.900177,3.013137,3.885576
"TCGA Lung","No",3.233086,3.985918,3.99364,3.992166,2.031301,6.290222,2.536342,2.039678,3.943093,2.031772,3.990143,4.027168,3.989976,3.988288,2.313013,4.278935,2.381484,3.108659,2,2.014672,4,3.985748,3.983102,3.612467,2.057492,3.093904,3.950713,3.339602,3.978493,2.331923,2.047748,4,3.971382,4,4.053445,4.826342,3.920075,2.160978,3.920075
"TCGA Lung","No",3.125798,3.970631,3.430913,3.000992,2.104991,4.059167,3.362995,2.030278,5.25312,2.008082,3.984581,3.984148,2.883894,2.269551,1.42555,3.570095,2.381239,2.02287,5,3.043226,3,3.050899,3.300688,3.07222,2.032904,3.004991,3.03094,3.922906,3.966359,2.046733,2.801686,3.122051,3.053217,3,3.712489,5.002773,3.949993,2.092132,3.874982
"TCGA Lung","No",2.144995,3.914559,3.249389,2.582645,2.016552,3.396647,2.994897,3.20408,5.728736,2.016801,3.179081,2.537808,2.995675,2.994947,1.966437,2.992495,1.557184,2.015847,3.8,2.578017,2.731035,2.584213,3.306404,3.974643,2.022801,2.049655,2.975698,2.041379,2.027085,2.988906,2.987025,2,2.024027,2,2.514402,3,2.986207,2.063843,1.803355
"TCGA Lung","No",2.992782,2.981057,3.103368,2.988145,2.08011,4.645091,2.028066,2.322698,3.531422,2.020313,2.985083,2.042916,2.222118,3.720858,2.255739,3.974542,2.029236,2.156752,2.977624,2.099217,2.066194,1.783332,3.888713,2.097103,1.313451,3.010129,2.987043,2.986341,2.025515,2.030507,2.998501,2.864803,2.548654,3,3.629509,2.422345,2.983873,2.191476,4.129908
"TCGA Lung","No",3.044548,3.368389,3.992065,3.990225,2.018122,4.208064,3.05048,3.053324,6.4385,2.317316,3.98155,3.973643,4,3.981733,2.995245,4.695029,2.81673,3.243543,3.165775,3.013146,3.965189,4.904193,3.978914,3.981364,2.033286,5.890611,3.96925,2.146167,3.045891,3.082305,3.993746,3,3.010177,3,3.919471,4.898593,4.889,2.0466,5.524784
"TCGA Lung","No",2.028761,2.402585,1.989723,1.981773,1.078269,3.730373,1.644071,1.991026,1.997603,1.063211,1.986726,2.089681,1.9919,1.520021,1.389381,2.91376,1.185103,2.114103,1,1.080476,1.984972,1.994242,1.986346,1.860642,1.469839,1.056047,1.984829,1.116765,1.030571,1.073105,1.978401,1.216554,1.457465,1.12934,2.098907,1.9941,1.974169,1.995449,1.974169
"TCGA Lung","No",2.778758,3.349722,3.420424,2.924278,2.258147,4.951672,2.024665,2.095535,6.189571,2.074181,3.948884,3.707132,2.974009,2.775571,2.467388,4.965358,1.814571,2.091839,3.961663,3.928119,2.940871,3.963049,3.978093,3.938718,2.037753,3.012959,3.906742,3.117591,3.972119,2.150719,3.34971,3.909796,2.163973,3.233267,4.116634,4.416047,4.904501,3.019994,2.366647
"TCGA Lung","No",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"TCGA Lung","No",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"TCGA Lung","No",1.074119,2.585833,2.988377,2.117062,1.05106,3.76099,1.036763,1.038834,2.909923,1.513929,2.308574,1.679552,2,1.995192,1.98921,1.999207,1.977481,1.996556,1.997977,1.278721,1.088232,1.52232,1.993063,1.998365,1.037513,2.039049,1.969447,1.997752,1.812296,1.732093,3.313804,2,1.998695,1.996887,1.990479,2.441447,2.941572,1.026259,2.016091
"TCGA Lung","No",2.585873,4.818531,3.944201,3.978521,2.193993,5.493673,2.297295,2.076132,3.986486,3.995123,2.162612,3.959459,5,4.020337,3.023423,3.006889,2.215653,4.309085,2,2.056306,3.013258,3.012699,3.944401,2.095004,3.01434,2.105104,3.906691,3.854353,3.07371,2.493537,3.945029,3,3.005667,3.040539,4.158981,3.975976,3.947406,2.115829,3.947406
"TCGA Lung","No",2.07752,3.495571,3.399103,2.73931,3.123604,4.538085,2.8,2.563544,3.837694,2.076703,2.780233,2.278655,3.232037,3.667434,3.268048,4.813802,3.201554,3.201554,2,2.10013,3.167475,2.720557,4.074419,3.973769,3.094607,3.183638,3.220565,2.866926,2.810994,3.166501,4.061228,3.906065,4.819706,3.015504,4.123804,4.488946,3.956841,2.982946,4.443537
"TCGA Lung","No",1.922632,1.987352,1.985312,1.793786,1.112104,1.98538,1.189915,1.982365,3.2168,1.023228,2.292411,1.991869,1.996141,1.984222,1.949409,1.77937,2.144814,1.305568,1.882926,1.181738,1.978523,1.991771,1.973982,1.979304,1.15165,1.979764,1.986449,1.098463,1.77354,1.03358,1.039272,1.986608,1.988984,1.722013,1.979913,1.991568,1.987694,1.525897,1.773893
"TCGA Lung","No",2.426984,4.602746,4.925858,2.84907,3.12395,3.79665,2.136825,2.180483,5.377182,3.02215,3.080688,2.290873,3.294377,4.030206,2.042045,5.162527,2.228042,4.269301,2.143413,2.085516,3.020844,3.039931,4.002993,5.191374,2.153579,4.367231,4.065759,2.551146,3.046868,3.107522,3.935754,3.727544,2.15279,3.854212,3.97675,4.169547,3.254568,3.066122,3.537622
"TCGA Lung","No",2.191046,3.403531,3.602448,3.068555,2.064943,5.17947,3.006759,2.567047,5.045475,2.052736,3.880748,3.439132,3.514202,4.453909,2.596552,3.449459,3.475934,3.003595,2.383449,2.133801,3.006376,2.994059,4,3.621282,2.370936,2.09092,3.873235,3.07433,3.954671,3.014693,3.005728,3.009939,3.010901,3.705305,3.299494,3.907663,3.820318,2.214483,3.887699
"TCGA Lung","No",2.164424,2.710609,2.009159,2.023546,1.702159,1.931701,1.535367,1.806728,2.868825,1.833959,2.501079,2.283646,3.076113,2.149797,2.028394,3.273692,1.889659,2.036247,1.181943,1.891202,2.006462,2.850065,3.846824,2.027963,1.845236,2.709257,2.032957,1.128857,2.458078,2.099031,2.104988,2,1.679508,2.024571,3.022599,3.764402,3.613611,2.195766,2.044293
