"chromosome","start","stop","CPCT02010474T","CPCT02010666T","CPCT02020293T","CPCT02020695T","CPCT02040091T","CPCT02040102T","CPCT02040188T","CPCT02040226T","CPCT02040264T","CPCT02050184T","CPCT02060259T","CPCT02070232T","CPCT02080084T","CPCT02160038T","CPCT02190007T","CPCT02210007T","CPCT02210064T","CPCT02220009T","CPCT02330036T","CPCT02330043T","CPCT02330055T","CPCT02380015T","CPCT02380016T","DRUP01010049T","DRUP01050025T","DRUP01050031T","DRUP01330008T"
"12",24000001,25000000,"4.45780000","3.00540000","1.01430000","1.98120000","2.01200000"," 6.64347831","1.97530000"," 3.22620000","4.97200000"," 2.04400000","1.92810000"," 4.00550000"," 2.96590000","2.40540000","2.03020000"," 1.99650000"," 2.63043868","5.94540000"," 4.66080000"," 3.019100000","2.02330000","3.96540000"," 2.92610000"," 2.015600000"," 3.45280000"," 2.97240000"," 3.883500000"
"12",25000001,26000000,"4.52742047","3.00540000","1.01430000","1.97774955","2.01200000"," 6.69910000","1.97530000"," 3.22620000","4.97200000"," 2.04400000","2.49052061"," 4.00550000"," 2.96590000","2.40540000","2.03020000"," 1.99650000"," 2.69388273","5.94540000"," 4.66080000"," 3.125694624","2.02330000","3.96540000"," 2.92610000"," 2.015600000"," 3.45280000"," 2.97240000"," 3.883500000"
"12",26000001,27000000,"4.55410000","3.00540000","1.03562151","2.03040000","2.01200000"," 6.69910000","1.97530000"," 3.22620000","4.97200000"," 2.04400000","2.94690000"," 4.00550000"," 2.96590000","2.40540000","2.03020000"," 1.99682550"," 2.70060000","5.94540000"," 4.66080000"," 3.127300000","2.02330000","3.96540000"," 2.92610000"," 2.015600000"," 3.45280000"," 2.97240000"," 3.883500000"
"12",27000001,28000000,"4.55410000","3.00540000","2.00910000","2.03040000","2.01200000"," 5.60044419","1.97530000"," 3.22620000","4.97200000"," 4.05773724","2.94690000"," 4.00550000"," 2.96590000","2.40540000","2.03020000"," 2.01210000"," 2.70060000","5.94540000"," 4.66080000"," 3.127300000","2.02330000","3.96540000"," 2.92610000"," 2.015600000"," 4.50800892"," 4.00562778"," 3.730490127"
"12",28000001,29000000,"4.55410000","3.00540000","2.00910000","2.01918047","2.01200000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 5.95484308","2.94690000"," 4.00550000"," 2.96590000","2.40540000","2.03020000"," 2.01210000"," 2.70060000","5.94540000"," 4.66080000"," 3.085260880","2.02330000","3.96540000"," 2.92610000"," 2.015600000"," 5.50297269"," 4.97139553"," 3.650200000"
"12",29000001,30000000,"4.55410000","3.00540000","2.00910000","2.00150000","2.01200000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.07170000","2.94690000"," 4.00550000"," 2.96590000","3.52524677","2.03020000"," 2.00911418"," 2.70060000","6.04713182"," 4.66080000"," 3.080600000","2.02330000","3.96540000"," 2.92610000"," 2.020124868"," 4.40570000"," 4.06280000"," 3.485472713"
"12",30000001,31000000,"4.54140957","3.00540000","2.00910000","2.00150000","2.01423939"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.07170000","2.94690000"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.080600000","2.02330000","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.747600000"
"12",31000001,32000000,"4.54040000","3.00540000","2.00910000","2.00150000","2.02630000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.06672979","2.94690000"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.080600000","2.02330000","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.747600000"
"12",32000001,33000000,"4.54040000","3.00540000","2.00910000","2.00150000","2.02630000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.05580000","2.94690000"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.081173185","2.02330000","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.994778778"
"12",33000001,34000000,"4.54040000","3.00540000","1.86197038","1.56464219","2.02630000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.05580000","2.97191366"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.149223769","2.02330000","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.999000000"
"12",34000001,35000000,"4.54040000","3.00540000","2.03286210","2.15710000","2.02630000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.05580000","2.99530000"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.148500000","2.64991336","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.999000000"
"12",35000001,36000000,"4.54040000","3.00540000","1.99350000","2.15710000","2.02630000"," 4.57920000","1.97530000"," 3.22620000","4.97200000"," 4.05580000","2.99530000"," 4.00550000"," 2.96590000","4.36530000","2.03020000"," 2.00540000"," 2.70060000","6.05070000"," 4.66080000"," 3.148500000","3.02110000","3.96540000"," 2.92610000"," 2.025800000"," 4.40570000"," 4.06280000"," 2.999000000"
"12",36000001,37000000,"3.87206032","3.00243478","1.99806349","2.15928293","2.01876927"," 4.54097847","1.98237242"," 3.18225575","4.93860247"," 3.98670082","3.04605085"," 4.01237536"," 2.96036164","4.46468205","2.21128658"," 1.99214389"," 2.62893031","6.03511989"," 4.68028285"," 2.385082473","3.16255695","3.95599980"," 2.91457897"," 2.005403148"," 4.31234749"," 3.97716785"," 2.983811980"
"12",37000001,38000000,"3.50150000","3.00080000","2.00060000","2.16050000","2.01460000"," 4.51980000","1.98630000"," 3.15790000","4.92010000"," 3.94840000","3.07420000"," 4.01620000"," 2.95730000","4.51980000","2.31170000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 1.961800000","3.24100000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.975400000"
"12",38000001,39000000,"3.50150000","3.00080000","2.00060000","2.15833327","2.01460000"," 4.51980000","1.98630000"," 3.15790000","4.92010000"," 3.94840000","3.11662970"," 4.01620000"," 2.95730000","5.16698386","2.14408261"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 1.961800000","2.56927875","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.975400000"
"12",39000001,40000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.51980000","1.98630000"," 3.04997188","4.92010000"," 3.94840000","3.37410000"," 4.01620000"," 2.95730000","5.86518410","1.94430000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 1.961800000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.975400000"
"12",40000001,41000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.51980000","1.98630000"," 3.01510000","4.92010000"," 3.94840000","3.29780840"," 4.01620000"," 2.95971533","3.12940000","1.94430000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 2.885004849","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.977002675"
"12",41000001,42000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.51980000","1.98630000"," 3.01510000","4.92010000"," 3.94840000","2.95050000"," 4.01620000"," 2.88161228","3.12940000","1.94430000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 2.890703972","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.982000000"
"12",42000001,43000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.52140156","1.98630000"," 3.01510000","4.92010000"," 3.78005249","2.95050000"," 4.01515158"," 2.88150000","3.12940000","1.94430000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 2.991400000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.982000000"
"12",43000001,44000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02005790","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 2.88150000","3.12940000","1.94430000"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 2.991400000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.982000000"
"12",44000001,45000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 2.99395979","3.12940000","2.00833960"," 1.98480000"," 2.58920000","6.02650000"," 4.69110000"," 2.974764706","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.982000000"
"12",45000001,46000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.00020000","3.12940000","2.06510000"," 1.98480000"," 2.58920000","5.96241353"," 4.69110000"," 2.929300000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26060000"," 3.92970000"," 2.982000000"
"12",46000001,47000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.00020000","3.12940000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.966582362","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.26197571"," 3.93163550"," 2.982000000"
"12",47000001,48000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.00020000","3.12940000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.970400000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.37800000"," 4.09150000"," 2.982000000"
"12",48000001,49000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.01089910","3.12981239","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.970400000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.37800000"," 4.09150000"," 2.982000000"
"12",49000001,50000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.02948136","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.970299997","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.37800000"," 4.09150000"," 2.972956345"
"12",50000001,51000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.04620000","2.95050000"," 4.01470000"," 3.06200000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.90820000"," 1.994100000"," 4.37800000"," 4.09150000"," 2.881707304"
"12",51000001,52000000,"3.50150000","3.00080000","2.00060000","1.99090000","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.07109187","2.95050000"," 4.01470000"," 3.05218650","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.90820000"," 1.995252189"," 4.34004848"," 4.04927967"," 2.036465202"
"12",52000001,53000000,"3.50150000","3.00080000","2.00060000","2.01210509","2.01460000"," 4.57800000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 3.04260000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.90820000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.042800000"
"12",53000001,54000000,"3.50150000","3.00080000","2.00060000","2.00280102","2.01460000"," 4.60142782","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 3.04260000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.90820000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.042800000"
"12",54000001,55000000,"3.50150000","3.00080000","2.00060000","2.00320000","2.01460000"," 4.71195976","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 3.04260000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.90820000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.042800000"
"12",55000001,56000000,"3.50150000","3.00080000","2.00060000","2.00320000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 3.04260000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.91810194"," 1.997200000"," 4.33830000"," 4.04730000"," 2.042800000"
"12",56000001,57000000,"3.50150000","3.00080000","2.00060000","2.00320000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 3.02004825","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.92010000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.043588140"
"12",57000001,58000000,"3.50150000","3.00080000","2.00060000","2.00320000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98960000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.841900000","2.01300000","3.95080000"," 2.92010000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.067223856"
"12",58000001,59000000,"3.50150000","3.00080000","2.00060000","2.00320000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98960000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.776486222","2.01300000","3.95080000"," 2.92010000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.035580250"
"12",59000001,60000000,"3.50150000","3.00080000","2.00060000","2.00214613","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98960000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00970948","3.95080000"," 2.92010000"," 1.997200000"," 4.33830000"," 4.04730000"," 2.005500000"
"12",60000001,61000000,"3.50150000","3.00080000","2.00060000","2.00533375","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98960000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.31243375"," 4.02519916"," 2.092695605"
"12",61000001,62000000,"3.50150000","2.95934961","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.95088543","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.941500000"
"12",62000001,63000000,"3.47494827","2.99405085","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.94560000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.941500000"
"12",63000001,64000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.87341685","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.494637208"
"12",64000001,65000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98150000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.021000000"
"12",65000001,66000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98150000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.021000000"
"12",66000001,67000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.95050000"," 4.01470000"," 2.98150000","3.12990000","2.06510000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.021000000"
"12",67000001,68000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01460000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.89027365"," 4.01470000"," 2.98150000","3.12990000","2.11120148"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.015235541"
"12",68000001,69000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.01574722"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",69000001,70000000,"3.44270000","3.02390000","2.00060000","2.01130000","2.02119511"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",70000001,71000000,"3.44677462","3.02390000","2.00060000","2.01130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.669500000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",71000001,72000000,"3.46000000","3.02390000","2.00060000","2.01130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.663211039","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",72000001,73000000,"3.46000000","3.00802928","2.00060000","2.01130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.662900000","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",73000001,74000000,"3.46000000","2.98940000","2.00060000","2.00901165","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.98150000","3.12990000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.593293158","2.00890000","3.95080000"," 2.92010000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",74000001,75000000,"3.37491870","2.98940000","2.00060000","2.00590000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.88800000"," 4.01470000"," 2.89258561","3.16821715","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.498428068","2.00890000","3.95080000"," 2.89674891"," 1.997200000"," 4.27050000"," 3.98210000"," 2.006000000"
"12",75000001,76000000,"3.10803062","2.98940000","2.00060000","2.00590000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.87030911"," 4.01470000"," 2.59447737","3.08905713","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.695200000","2.00890000","3.95080000"," 2.85610000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.015885568"
"12",76000001,77000000,"3.42360000","2.98940000","1.53206435","2.00590000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.86700000"," 4.01470000"," 2.65320000","3.01860000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.691818305","2.00890000","3.95080000"," 2.85610000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.011800000"
"12",77000001,78000000,"3.42360000","2.98940000","1.54753799","2.00709735","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.07240000","2.86700000"," 4.01470000"," 2.65320000","3.01860000","3.01870000"," 1.98480000"," 2.58920000","5.95760000"," 4.69110000"," 2.592667498","2.00890000","3.95080000"," 2.85610000"," 1.997200000"," 4.27050000"," 3.98210000"," 2.011800000"
"12",78000001,79000000,"3.42360000","2.98940000","1.99410000","2.00710000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.97354356","2.86700000"," 4.01470000"," 2.65320000","3.01860000","3.01870000"," 1.97431423"," 2.58920000","5.95497636"," 4.69110000"," 2.582200000","2.00890000","3.73793490"," 2.85610000"," 1.995941462"," 4.27050000"," 3.98210000"," 2.011800000"
"12",79000001,80000000,"2.12751923","2.98940000","1.99410000","2.00710000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.91760000","2.86700000"," 4.02173890"," 2.65320000","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.582200000","2.00890000","2.97340000"," 2.85610000"," 1.994000000"," 4.27050000"," 3.98210000"," 2.011800000"
"12",80000001,81000000,"1.87230000","2.98940000","1.99410000","2.00710000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.91760000","2.86700000"," 4.02280000"," 2.70122424","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.582200000","2.00890000","2.71983949"," 2.85610000"," 1.994000000"," 4.27050000"," 3.98210000"," 2.011800000"
"12",81000001,82000000,"1.87230000","2.98940000","1.99410000","2.00246838","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.91760000","2.86700000"," 4.02280000"," 2.59020000","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.582200000","2.00890000","2.66074715"," 2.85610000"," 1.994000000"," 4.27050000"," 3.98210000"," 2.004537776"
"12",82000001,83000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.91760000","2.86700000"," 4.02280000"," 2.59020000","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.506172588","2.00890000","2.32017964"," 2.81561829"," 1.994000000"," 4.27050000"," 3.98210000"," 1.951800000"
"12",83000001,84000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 3.91898616","2.86700000"," 4.02280000"," 2.58861810","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.489900000","2.00890000","2.90230000"," 2.80340000"," 1.994000000"," 4.26792794"," 3.97948013"," 1.951800000"
"12",84000001,85000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.58771049","3.01860000","3.01870000"," 1.97260000"," 2.58920000","5.95220000"," 4.69110000"," 2.514368451","2.00890000","2.90230000"," 2.74531882"," 1.994000000"," 4.04590000"," 3.74950000"," 1.951800000"
"12",85000001,86000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.59740000","3.01860000","3.01870000"," 1.97260000"," 2.59202255","5.95220000"," 4.69110000"," 2.509414225","2.00890000","2.90230000"," 2.75280000"," 1.994000000"," 4.04590000"," 3.74950000"," 1.951800000"
"12",86000001,87000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.59740000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.69110000"," 2.535600000","1.99132570","2.20148917"," 2.78057757"," 1.994000000"," 4.04590000"," 3.74950000"," 2.342004961"
"12",87000001,88000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.59740000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.69110000"," 2.535600000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.96167950"," 3.33099520"," 2.992500000"
"12",88000001,89000000,"1.87230000","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.59740000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.65976481"," 2.535600000","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.992500000"
"12",89000001,90000000,"2.94801609","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.86091466","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.558148649","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.992500000"
"12",90000001,91000000,"3.00912298","2.98940000","1.99410000","1.98130000","2.00990000"," 4.48200000","1.98630000"," 3.02850000","4.92010000"," 4.02410000","2.86700000"," 4.02280000"," 2.70630000","3.01860000","3.01870000"," 1.97260000"," 2.60200000","5.95220000"," 4.63840000"," 2.597590646","2.01340000","2.07970000"," 2.90720000"," 1.994000000"," 3.91360000"," 3.09190000"," 2.992500000"
